"detector_id","detector_type","detector_status","detector_direction","detector_movement","location_name","atd_location_id","signal_id","created_date","modified_date","ip_comm_status","comm_status_datetime_utc","location_latitude","location_longitude","LOCATION"
"3,282","LOOP","OK","WESTBOUND","THRU / RIGHT TURN"," DUVAL RD / RESEARCH BLVD SVRD","LOC16-003445","699","2017 Jun 23 12:00:00 AM","2023 Dec 16 10:52:00 PM",,,,,"POINT (-97.74733 30.418999)"
"4,772","LOOP","REMOVED","EASTBOUND","LEFT TURN"," AIRPORT BLVD / 45TH ST","LOC16-000840","169","2017 Jun 15 12:00:00 AM","2024 Jul 23 09:36:00 PM",,,,,"POINT (-97.715981 30.303625)"
"1,427","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN","830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)","LOC16-005090","4020","2017 Jun 28 12:00:00 AM","2019 Jun 17 05:42:00 PM",,,,,"POINT (-97.698158 30.363686)"
"3,031","LOOP","REMOVED","WESTBOUND","LEFT TURN"," COLORADO ST / 3RD ST","LOC16-003660","742","2017 Jun 23 12:00:00 AM","2021 Jun 24 12:47:00 PM",,,,,"POINT (-97.745155 30.265602)"
"6,104","VIDEO","OK","WESTBOUND","RIGHT TURN, THRU / LEFT TURN"," RED RIVER ST / 32ND ST","LOC16-000330","67","2017 Sep 11 12:00:00 AM","2025 Feb 25 08:56:00 PM",,,,,"POINT (-97.72715 30.291052)"
"6,818","GRIDSMART","UNKNOWN",,,,,,"2019 Apr 09 12:00:00 AM","2019 Apr 09 07:47:00 PM",,,,,
"3,166","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," RESEARCH BLVD SVRD / OHLEN RD","LOC16-003540","718","2017 Jun 23 12:00:00 AM","2024 May 21 09:40:00 PM",,,,,"POINT (-97.717796 30.363134)"
"6,434","LOOP","OK","EASTBOUND","LEFT TURN"," BRODIE LN / CAPISTRANO TRL","LOC16-001830","373","2018 Jun 12 12:00:00 AM","2023 Nov 13 10:27:00 PM",,,,,"POINT (-97.860153 30.168459)"
"6,284","VIDEO","OK","EASTBOUND","LEFT TURN, THRU / RIGHT TURN"," BURNET RD / 45TH ST","LOC16-000445","90","2018 Feb 06 12:00:00 AM","2025 Mar 09 05:55:00 PM",,,,,"POINT (-97.74157 30.315401)"
"5,731","VIDEO","OK","EASTBOUND","LEFT TURN, THRU / RIGHT TURN"," SPRINGDALE RD / 12TH ST","LOC16-002785","568","2017 Sep 11 12:00:00 AM","2025 Feb 02 06:46:00 PM",,,,,"POINT (-97.687019 30.278984)"
"59","VIDEO","OK - MINOR ISSUE","EASTBOUND","LEFT TURN"," LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER)","LOC16-000910","184",,"2025 Jan 06 11:53:00 PM",,,,,"POINT (-97.792587 30.23626)"
"5,906","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN","FM 2222 RD / RIVER PLACE BLVD","LOC16-004070","827","2017 Sep 11 12:00:00 AM","2020 Jun 29 07:01:00 PM",,,,,"POINT (-97.845512 30.394526)"
"249","LOOP","OK","SOUTHBOUND","THRU / RIGHT TURN"," SPICEWOOD SPRINGS RD / RUSTIC ROCK DR","LOC16-003550","720",,"2023 Dec 17 05:13:00 PM",,,,,"POINT (-97.781227 30.430147)"
"6,562","GRIDSMART","REMOVED","NORTHBOUND","LEFT TURN, RIGHT TURN, THRU ONLY"," QUINLAN PARK RD / STEINER RANCH BLVD","LOC16-004500","914","2018 Oct 15 12:00:00 AM","2022 Sep 14 07:38:00 PM",,,,,"POINT (-97.884857 30.377523)"
"4,475","VIDEO","OK","NORTHBOUND","THRU / RIGHT TURN"," 15TH ST / BRAZOS ST","LOC16-001260","259","2017 Jun 16 12:00:00 AM","2025 Feb 19 06:11:00 PM",,,,,"POINT (-97.738197 30.276548)"
"2,798","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," MOPAC EXPY / LA CROSSE AVE","LOC16-003845","782","2017 Jun 23 12:00:00 AM","2023 Jun 19 07:07:00 PM",,,,,"POINT (-97.87455 30.191059)"
"1,056","LOOP","REMOVED","EASTBOUND","LEFT TURN"," WELLS BRANCH PKWY / WELLS PORT DR","LOC16-002150","438",,"2024 Mar 25 06:17:00 PM",,,,,"POINT (-97.674934 30.435907)"
"5,653","VIDEO","OK","EASTBOUND","THRU / RIGHT TURN"," 2ND ST / PLEASANT VALLEY RD","LOC16-001775","362","2017 Sep 11 12:00:00 AM","2025 Apr 03 08:50:00 PM",,,,,"POINT (-97.712334 30.253912)"
"3,278","LOOP","OK","SOUTHBOUND","THRU / RIGHT TURN"," DUVAL RD / RESEARCH BLVD SVRD","LOC16-003445","699","2017 Jun 23 12:00:00 AM","2023 Dec 16 10:52:00 PM",,,,,"POINT (-97.74733 30.418999)"
"3,913","LOOP","REMOVED","NORTHBOUND","THRU / RIGHT TURN"," 7TH ST / PEDERNALES ST","LOC16-001735","354","2017 Jun 16 12:00:00 AM","2025 Oct 16 08:25:00 PM",,,,,"POINT (-97.713715 30.260914)"
"4,946","VIDEO","REMOVED","SOUTHBOUND","THRU / LEFT TURN"," BULL CREEK RD / HANCOCK DR","LOC16-002830","577","2017 Jun 15 12:00:00 AM","2025 Jun 12 06:30:00 PM",,,,,"POINT (-97.749146 30.327637)"
"1,102","LOOP","REMOVED","NORTHBOUND","LEFT TURN"," PLEASANT VALLEY RD / WILLIAM CANNON DR","LOC16-000980","198",,"2025 Jul 30 09:06:00 PM",,,,,"POINT (-97.746903 30.179674)"
"4,667","LOOP","OK","SOUTHBOUND","THRU / RIGHT TURN"," 15TH ST / WEST AVE","LOC16-001060","216","2017 Jun 16 12:00:00 AM","2024 Dec 18 10:30:00 PM",,,,,"POINT (-97.747284 30.279146)"
"5,916","VIDEO","OK","SOUTHBOUND","THRU / RIGHT TURN, LEFT TURN"," CAPITAL OF TEXAS HWY / CEDAR ST","LOC16-004100","833","2017 Sep 11 12:00:00 AM","2024 Jan 29 04:09:00 PM",,,,,"POINT (-97.803558 30.339468)"
"5,166","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," HOWARD LN / DESSAU RD","LOC16-002645","540","2017 Jun 15 12:00:00 AM","2022 Jun 13 06:07:00 PM",,,,,"POINT (-97.638428 30.40365)"
"7,232","LOOP","REMOVED","NORTHBOUND","LEFT TURN"," SPRINGDALE RD / OAK SPRINGS DR","LOC16-000800","161","2020 Jul 20 12:00:00 AM","2021 Nov 22 10:51:00 PM",,,,,"POINT (-97.690422 30.273562)"
"6,118","VIDEO","OK","EASTBOUND","THRU / LEFT TURN"," CONGRESS AVE / MONROE ST","LOC16-000695","140","2017 Sep 11 12:00:00 AM","2025 Mar 26 08:28:00 PM",,,,,"POINT (-97.750267 30.247946)"
"808","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN"," RUNDBERG LN / GEORGIAN DR","LOC16-002410","491",,"2023 Sep 06 11:46:00 AM",,,,,"POINT (-97.693405 30.36083)"
"24","LOOP","REMOVED","NORTHBOUND","THRU / RIGHT TURN"," 1ST ST / BEN WHITE BLVD SVRD","LOC16-002665","544",,"2020 Jun 28 05:33:00 PM",,,,,"POINT (-97.769669 30.226185)"
"3,609","LOOP","OK","SOUTHBOUND","LEFT TURN"," PLEASANT VALLEY RD / NUCKOLS CROSSING RD","LOC16-003180","647","2017 Jun 19 12:00:00 AM","2023 Dec 01 09:53:00 PM",,,,,"POINT (-97.744904 30.184488)"
"4,625","VIDEO","OK","SOUTHBOUND","LEFT TURN"," DESSAU RD / WANDERING WAY","LOC16-002935","598","2017 Jun 16 12:00:00 AM","2023 Dec 23 01:24:00 AM",,,,,"POINT (-97.667473 30.369976)"
"1,006","LOOP","REMOVED","SOUTHBOUND","BICYCLE, LEFT TURN, THRU ONLY"," LAMAR BLVD / DENSON DR","LOC16-000025","6",,"2025 Aug 07 10:28:00 PM",,,,,"POINT (-97.723541 30.330378)"
"5,129","LOOP","REMOVED","WESTBOUND","SETBACK"," RIVERSIDE DR / MONTOPOLIS DR","LOC16-002695","550","2017 Jun 15 12:00:00 AM","2025 Jul 01 04:07:00 PM",,,,,"POINT (-97.703438 30.224932)"
"6,019","VIDEO","REMOVED","WESTBOUND","THRU / RIGHT TURN, LEFT TURN"," HARRIS BRANCH PKWY / 290 HWY SVRD","LOC16-004830","988","2017 Sep 11 12:00:00 AM","2024 Oct 03 11:12:00 AM",,,,,"POINT (-97.607399 30.334456)"
"6,256","VIDEO","OK","EASTBOUND","THRU / LEFT TURN"," LAMAR BLVD / HETHER ST","LOC16-000605","122","2018 Jan 04 12:00:00 AM","2025 Jan 06 11:31:00 PM",,,,,"POINT (-97.767441 30.249411)"
"7,045","VIDEO","OK","WESTBOUND","THRU / LEFT TURN"," SLAUGHTER LN / RIDDLE RD","LOC16-003680","747","2020 Jan 07 12:00:00 AM","2025 Aug 18 06:12:00 PM",,,,,"POINT (-97.827148 30.173983)"
"6,490","VIDEO","OK","NORTHBOUND","LEFT TURN, THRU ONLY"," 6TH ST / LAMAR BLVD","LOC16-000585","118","2018 Jul 10 12:00:00 AM","2025 Mar 19 08:04:00 PM",,,,,"POINT (-97.753967 30.271538)"
"3,151","LOOP","REMOVED","WESTBOUND","LEFT TURN","US 183 HWY SVRD / POND SPRINGS RD","LOC16-003570","724","2017 Jun 23 12:00:00 AM","2021 Nov 24 02:19:00 PM",,,,,"POINT (-97.770851 30.434437)"
"2,779","LOOP","OK","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN","FM 969 RD / JOHNNY MORRIS RD","LOC16-003860","785","2017 Jun 23 12:00:00 AM","2025 Oct 13 10:01:00 PM",,,,,"POINT (-97.653183 30.282768)"
"5,531","VIDEO","OK","SOUTHBOUND","THRU / RIGHT TURN"," GUADALUPE ST / NORTH LOOP BLVD","LOC16-000070","15","2017 Jun 14 12:00:00 AM","2023 Dec 19 04:05:00 PM",,,,,"POINT (-97.726959 30.319952)"
"6,501","GRIDSMART","REMOVED","NORTHBOUND","LEFT TURN, THRU / LEFT TURN"," FAR WEST BLVD / MOPAC EXPY SVRD","LOC16-002195","447","2018 Jul 11 12:00:00 AM","2021 Jul 14 01:42:00 PM",,,,,"POINT (-97.749619 30.351912)"
"2,609","LOOP","BROKEN","SOUTHBOUND","LEFT TURN"," LOYOLA LN / CRYSTALBROOK DR","LOC16-004020","817","2017 Jun 23 12:00:00 AM","2025 Oct 24 04:52:00 PM",,,,,"POINT (-97.653885 30.302908)"
"3,413","LOOP","OK","EASTBOUND","LEFT TURN"," 51ST ST / BERKMAN DR","LOC16-003345","678","2017 Jun 22 12:00:00 AM","2024 Dec 09 02:43:00 PM",,,,,"POINT (-97.698875 30.303907)"
"1,620","VIDEO","OK","EASTBOUND","RIGHT TURN, THRU / LEFT TURN"," MANOR RD / CHERRYWOOD RD","LOC16-004815","985","2017 Jun 28 12:00:00 AM","2025 Feb 25 08:29:00 PM",,,,,"POINT (-97.718188 30.284456)"
"6,648","LOOP","OK","WESTBOUND","RIGHT TURN"," AIRPORT BLVD / WILSHIRE BLVD","LOC16-002740","559","2019 Jan 29 12:00:00 AM","2025 Sep 04 07:46:00 PM",,,,,"POINT (-97.708878 30.297857)"
"4,861","VIDEO","OK","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," CONGRESS AVE / NELLIE ST","LOC16-000690","139","2017 Jun 15 12:00:00 AM","2024 Nov 18 05:45:00 PM",,,,,"POINT (-97.74865 30.252274)"
"281","VIDEO","OK","SOUTHBOUND","THRU / RIGHT TURN"," MARTIN LUTHER KING JR BLVD / BRAZOS ST","LOC16-000375","76",,"2023 Dec 21 01:41:00 PM",,,,,"POINT (-97.736771 30.280294)"
"1,466","LOOP","REMOVED","NORTHBOUND","LEFT TURN"," CESAR CHAVEZ ST / PEDERNALES ST","LOC16-004965","1015","2017 Jun 28 12:00:00 AM","2022 Aug 17 07:10:00 PM",,,,,"POINT (-97.716759 30.254398)"
"2,745","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," SOUTHWEST PKWY / MOPAC EXPY SVRD","LOC16-003900","793","2017 Jun 23 12:00:00 AM","2025 Feb 18 03:25:00 PM",,,,,"POINT (-97.823601 30.237743)"
"3,708","LOOP","REMOVED","EASTBOUND","LEFT TURN"," BRODIE LN / SLAUGHTER LN","LOC16-002120","432","2017 Jun 16 12:00:00 AM","2024 Feb 27 06:53:00 PM",,,,,"POINT (-97.849793 30.18355)"
"2,403","VIDEO","OK","WESTBOUND","LEFT TURN, THRU ONLY"," MARTIN LUTHER KING JR BLVD / E M FRANKLIN AVE","LOC16-004190","851","2017 Jun 23 12:00:00 AM","2025 Mar 31 07:41:00 PM",,,,,"POINT (-97.696091 30.28373)"
"5,764","VIDEO","OK - MINOR ISSUE","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," LAMAR BLVD / 40TH ST","LOC16-001000","202","2017 Sep 11 12:00:00 AM","2025 Sep 12 04:45:00 PM",,,,,"POINT (-97.741386 30.307861)"
"6,941","LOOP","OK","WESTBOUND","LEFT TURN"," STASSNEY LN / EMERALD FOREST DR","LOC16-001965","401","2019 Jul 29 12:00:00 AM","2023 Nov 12 07:35:00 PM",,,,,"POINT (-97.787087 30.210686)"
"6,602","VIDEO","OK - MINOR ISSUE","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," 15TH ST / RED RIVER ST","LOC16-001105","225","2018 Dec 12 12:00:00 AM","2024 Jun 26 08:48:00 PM",,,,,"POINT (-97.734848 30.275618)"
"5,835","RADAR - SmartMicro","OK","NORTHBOUND","THRU / RIGHT TURN, LEFT TURN"," LAKELINE MALL DR / 183 HWY SVRD","LOC16-003400","690","2017 Sep 11 12:00:00 AM","2025 Sep 10 09:07:00 PM",,,,,"POINT (-97.799187 30.472855)"
"6,290","VIDEO","OK","SOUTHBOUND","BICYCLE, LEFT TURN, THRU / RIGHT TURN"," 35TH ST / JEFFERSON ST","LOC16-000550","111","2018 Feb 08 12:00:00 AM","2024 Oct 14 02:23:00 PM",,,,,"POINT (-97.751602 30.3078)"
"2,519","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN"," MARTIN LUTHER KING JR BLVD / TANNEHILL LN","LOC16-004105","834","2017 Jun 23 12:00:00 AM","2025 Feb 18 03:46:00 PM",,,,,"POINT (-97.669411 30.28631)"
"6,386","VIDEO","REMOVED","EASTBOUND","RIGHT TURN, THRU / LEFT TURN","FM 620 RD / PECAN PARK BLVD","LOC16-003080","622","2018 May 25 12:00:00 AM","2025 Aug 12 04:35:00 PM",,,,,"POINT (-97.804283 30.466759)"
"4,439","LOOP","BROKEN","WESTBOUND","LEFT TURN"," OAK KNOLL DR / RESEARCH BLVD SVRD","LOC16-002980","607","2017 Jun 16 12:00:00 AM","2024 Nov 07 02:36:00 PM",,,,,"POINT (-97.759049 30.42947)"
"1,499","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN","3201 BLK S LAMAR BLVD (BROKEN SPOKE)","LOC16-004930","1008","2017 Jun 28 12:00:00 AM","2022 Jun 30 02:46:00 PM",,,,,"POINT (-97.786667 30.240471)"
"2,704","LOOP","BROKEN","EASTBOUND","THRU / RIGHT TURN"," BALCONES WOODS DR / RESEARCH BLVD SVRD","LOC16-003955","804","2017 Jun 23 12:00:00 AM","2025 Feb 17 11:39:00 PM",,,,,"POINT (-97.745552 30.407938)"
"6,986","VIDEO","OK","NORTHBOUND","LEFT TURN, SETBACK"," AIRPORT BLVD / OAK SPRINGS DR","LOC16-000805","162","2019 Sep 11 12:00:00 AM","2025 Jun 16 12:46:00 PM",,,,,"POINT (-97.697907 30.273556)"
"431","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN"," MANOR RD / LOYOLA LN","LOC16-002405","490",,"2019 Oct 14 05:35:00 PM",,,,,"POINT (-97.667152 30.310062)"
"3,990","LOOP","OK","NORTHBOUND","LEFT TURN"," FREIDRICH LN / WOODWARD ST","LOC16-003050","616","2017 Jun 16 12:00:00 AM","2025 Apr 09 10:46:00 PM",,,,,"POINT (-97.745468 30.213259)"
"5,664","VIDEO","OK","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," ALLANDALE RD / NORTHLAND DR","LOC16-002180","444","2017 Sep 11 12:00:00 AM","2024 May 10 05:19:00 PM",,,,,"POINT (-97.749168 30.3346)"
"3,382","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN"," BEN WHITE BLVD SVRD / LAMAR BLVD SVRD","LOC16-003365","683","2017 Jun 22 12:00:00 AM","2021 Dec 29 12:39:00 AM",,,,,"POINT (-97.795647 30.23427)"
"4,727","LOOP","OK","SOUTHBOUND","THRU / RIGHT TURN"," LAMAR BLVD / PANTHER TRL","LOC16-000915","185","2017 Jun 16 12:00:00 AM","2025 Jan 06 11:52:00 PM",,,,,"POINT (-97.789284 30.23867)"
"6,915","VIDEO","OK","NORTHBOUND","LEFT TURN"," BARTON SPRINGS RD / KINNEY AVE","LOC16-000640","129","2019 Jun 21 12:00:00 AM","2024 Oct 13 03:10:00 PM",,,,,"POINT (-97.761467 30.261982)"
"1,729","LOOP","OK","NORTHBOUND","LEFT TURN"," 5TH ST / PRESSLER ST","LOC16-004680","958","2017 Jun 28 12:00:00 AM","2025 Feb 13 10:30:00 PM",,,,,"POINT (-97.760832 30.272729)"
"822","VIDEO","OK","EASTBOUND","LEFT TURN"," METRIC BLVD / KRAMER LN","LOC16-002370","483",,"2025 Mar 26 10:09:00 PM",,,,,"POINT (-97.710403 30.388744)"
"5,300","VIDEO","OK","EASTBOUND","LEFT TURN, THRU / RIGHT TURN"," RED RIVER ST / 41ST ST","LOC16-000310","63","2017 Jun 14 12:00:00 AM","2025 Apr 07 09:53:00 PM",,,,,"POINT (-97.722389 30.299683)"
"5,717","VIDEO","OK","EASTBOUND","THRU / RIGHT TURN, LEFT TURN"," METRIC BLVD / LAMPLIGHT VILLAGE AVE","LOC16-002640","539","2017 Sep 11 12:00:00 AM","2025 Sep 12 05:48:00 PM",,,,,"POINT (-97.695519 30.410704)"
"90","LOOP","REMOVED","WESTBOUND","LEFT TURN"," BRODIE LN / SLAUGHTER LN","LOC16-002120","432",,"2024 Feb 27 06:53:00 PM",,,,,"POINT (-97.849793 30.18355)"
"6,043","VIDEO","BROKEN","EASTBOUND","LEFT TURN, THRU / RIGHT TURN"," CAMERON RD / 53RD ST","LOC16-004960","1014","2017 Sep 11 12:00:00 AM","2025 Oct 24 02:18:00 PM",,,,,"POINT (-97.708099 30.310621)"
"186","LOOP","OK","EASTBOUND","LEFT TURN"," WILLIAM CANNON DR / BILL HUGHES RD","LOC16-001985","405",,"2023 Nov 27 10:39:00 PM",,,,,"POINT (-97.78508 30.195639)"
"7,111","LOOP","OK","NORTHBOUND","BICYCLE"," 1ST ST / SOUTH CENTER ST","LOC16-004870","996","2020 Feb 19 12:00:00 AM","2023 Dec 18 10:45:00 PM",,,,,"POINT (-97.767662 30.229429)"
"6,704","VIDEO","OK","WESTBOUND","THRU / LEFT TURN, THRU / RIGHT TURN"," BURNET RD / JUSTIN LN","LOC16-000400","81","2019 Feb 12 12:00:00 AM","2025 Jan 28 07:53:00 PM",,,,,"POINT (-97.737526 30.345385)"
"2,612","LOOP","OK","EASTBOUND","THRU / RIGHT TURN"," LOYOLA LN / CRYSTALBROOK DR","LOC16-004020","817","2017 Jun 23 12:00:00 AM","2025 Oct 24 05:15:00 PM",,,,,"POINT (-97.653885 30.302908)"
"6,014","VIDEO","BROKEN","NORTHBOUND","THRU / RIGHT TURN, LEFT TURN"," SPRINGDALE RD / 290 HWY SVRD","LOC16-004810","984","2017 Sep 11 12:00:00 AM","2024 Jul 02 02:58:00 PM",,,,,"POINT (-97.655258 30.328169)"
"7,093","VIDEO","OK","WESTBOUND","THRU / RIGHT TURN"," DEAN KEETON ST / LAFAYETTE AVE","LOC16-004555","929","2020 Feb 05 12:00:00 AM","2025 Feb 25 08:46:00 PM",,,,,"POINT (-97.721809 30.284424)"
"1,991","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," STASSNEY LN / WEST GATE BLVD (Cherry Creek Dr)","LOC16-004435","900","2017 Jun 26 12:00:00 AM","2019 Jun 06 11:58:00 AM",,,,,"POINT (-97.807129 30.219011)"
"3,798","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN"," ED BLUESTEIN BLVD / TECHNI CENTER DR","LOC16-003105","629","2017 Jun 16 12:00:00 AM","2020 Jun 23 08:42:00 PM",,,,,"POINT (-97.667915 30.276051)"
"3","VIDEO","OK","EASTBOUND","LEFT TURN"," CONGRESS AVE / RADAM LN","LOC16-001770","361",,"2025 Feb 17 03:04:00 PM",,,,,"POINT (-97.764824 30.221367)"
"2,058","LOOP","OK","EASTBOUND","THRU / RIGHT TURN","FM 620 RD / BOULDER LN (South)","LOC16-004375","888","2017 Jun 26 12:00:00 AM","2025 Apr 15 06:52:00 PM",,,,,"POINT (-97.842659 30.428783)"
"16","VIDEO","OK","WESTBOUND","THRU / RIGHT TURN"," 1ST ST / ANNIE ST","LOC16-000985","199",,"2023 Dec 04 07:29:00 PM",,,,,"POINT (-97.755821 30.247448)"
"5,269","VIDEO","OK","WESTBOUND","THRU / RIGHT TURN"," MARTIN LUTHER KING JR BLVD / BRAZOS ST","LOC16-000375","76","2017 Jun 14 12:00:00 AM","2023 Dec 21 02:08:00 PM",,,,,"POINT (-97.736771 30.280294)"
"5,790","VIDEO","BROKEN","EASTBOUND","THRU / RIGHT TURN, LEFT TURN","FM 620 RD / PECAN PARK BLVD","LOC16-003085","623","2017 Sep 11 12:00:00 AM","2023 Dec 28 12:23:00 PM",,,,,"POINT (-97.803963 30.465965)"
"3,427","LOOP","OK","SOUTHBOUND","LEFT TURN"," ANDERSON MILL RD / PARMER LN","LOC16-003335","675","2017 Jun 22 12:00:00 AM","2024 Jun 17 10:05:00 PM",,,,,"POINT (-97.754555 30.460581)"
"853","VIDEO","OK","WESTBOUND","THRU / LEFT TURN"," METRIC BLVD / STONEHOLLOW DR","LOC16-001705","348",,"2025 Apr 15 02:37:00 PM",,,,,"POINT (-97.702995 30.400566)"
"530","LOOP","OK","SOUTHBOUND","LEFT TURN"," BURNET RD / JUSTIN LN","LOC16-000400","81",,"2025 Jan 28 04:31:00 PM",,,,,"POINT (-97.737526 30.345385)"
"4,639","LOOP","REMOVED","EASTBOUND","LEFT TURN"," ST JOHNS AVE / 35 SVRD","LOC16-002915","594","2017 Jun 16 12:00:00 AM","2020 Jun 23 08:37:00 PM",,,,,"POINT (-97.704529 30.332954)"
"4,653","VIDEO","OK","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," WELLS BRANCH PKWY / SUMMIT DR","LOC16-002890","589","2017 Jun 16 12:00:00 AM","2025 Mar 31 07:25:00 PM",,,,,"POINT (-97.692085 30.441485)"
"7,010","GRIDSMART","REMOVED","NORTHBOUND","LEFT TURN, RIGHT TURN, THRU ONLY","US 183 HWY SVRD / PECAN PARK BLVD","LOC16-003485","707","2019 Oct 22 12:00:00 AM","2024 Oct 21 04:30:00 PM",,,,,"POINT (-97.796272 30.465315)"
"1,152","RADAR - SmartMicro","OK","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," AIRPORT BLVD / MARTIN LUTHER KING JR BLVD","LOC16-000815","164",,"2025 Sep 30 01:23:00 PM",,,,,"POINT (-97.703949 30.282572)"
"3,178","LOOP","REMOVED","NORTHBOUND","LEFT TURN"," ANDERSON LN SVRD / NORTHCREST BLVD","LOC16-003530","716","2017 Jun 23 12:00:00 AM","2025 Feb 17 10:35:00 PM",,,,,"POINT (-97.705383 30.3437)"
"4,588","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," CONGRESS AVE / ELIZABETH ST","LOC16-001120","228","2017 Jun 16 12:00:00 AM","2022 Aug 01 07:35:00 PM",,,,,"POINT (-97.749939 30.248924)"
"5,394","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," BRAKER LN / SETON CENTER PKWY","LOC16-002560","523","2017 Jun 14 12:00:00 AM","2021 Dec 01 06:25:00 PM",,,,,"POINT (-97.742523 30.400265)"
"4,979","LOOP","OK","WESTBOUND","LEFT TURN"," ESCARPMENT BLVD / DAVIS LN","LOC16-002800","571","2017 Jun 15 12:00:00 AM","2025 Oct 19 07:24:00 PM",,,,,"POINT (-97.876488 30.211693)"
"1,184","LOOP","REMOVED","NORTHBOUND","LEFT TURN"," ENFIELD RD / WEST LYNN ST","LOC16-001050","214",,"2025 Jul 02 05:55:00 PM",,,,,"POINT (-97.75782 30.282774)"
"310","LOOP","OK","WESTBOUND","LEFT TURN"," BRAKER LN / DOMAIN DR (Pickle Research Campus Driveway)","LOC16-002285","466",,"2023 Dec 12 07:48:00 PM",,,,,"POINT (-97.725624 30.392347)"
"1,830","LOOP","OK","EASTBOUND","THRU / RIGHT TURN"," ANDERSON MILL RD / MORRIS RD","LOC16-004585","939","2017 Jun 26 12:00:00 AM","2024 Jun 25 08:48:00 PM",,,,,"POINT (-97.766571 30.456282)"
"1,631","LOOP","BROKEN","EASTBOUND","THRU / RIGHT TURN","IH 35 SVRD / 32ND ST","LOC16-004805","983","2017 Jun 28 12:00:00 AM","2024 Jul 02 02:54:00 PM",,,,,"POINT (-97.723457 30.289299)"
"7,130","VIDEO","OK","EASTBOUND","THRU / LEFT TURN"," BARBARA JORDAN BLVD / MUELLER BLVD","LOC16-006765","1049","2020 Mar 12 12:00:00 AM","2025 Sep 09 09:58:00 PM",,,,,"POINT (-97.703855 30.304252)"
"4,198","LOOP","REMOVED","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," CAMERON RD / NORTHRIDGE DR","LOC16-003035","613","2017 Jun 16 12:00:00 AM","2024 Jun 17 04:34:00 PM",,,,,"POINT (-97.701538 30.315813)"
"1,708","LOOP","OK","NORTHBOUND","LEFT TURN"," ROSS RD / SAINT THOMAS DR","LOC16-004705","963","2017 Jun 28 12:00:00 AM","2024 Jun 25 09:11:00 PM",,,,,"POINT (-97.615196 30.178305)"
"131","LOOP","OK","NORTHBOUND","LEFT TURN","FM 620 RD / PARMER LN","LOC16-004060","825",,"2023 Dec 29 07:21:00 PM",,,,,"POINT (-97.764618 30.475994)"
"3,508","RADAR - SmartMicro","OK","SOUTHBOUND","LEFT TURN, THRU / RIGHT TURN"," LAKELINE BLVD / NORTH LAKE CREEK PKWY","LOC16-003275","663","2017 Jun 19 12:00:00 AM","2025 Sep 10 08:16:00 PM",,,,,"POINT (-97.795433 30.480169)"
"6,525","VIDEO","OK","WESTBOUND","BICYCLE"," BRAKER LN / PARKFIELD DR","LOC16-002515","514","2018 Aug 07 12:00:00 AM","2024 Jul 09 04:35:00 PM",,,,,"POINT (-97.695747 30.386122)"
"5,785","VIDEO","OK","EASTBOUND","LEFT TURN, THRU / RIGHT TURN"," 7TH ST / PLEASANT VALLEY RD","LOC16-001740","355","2017 Sep 11 12:00:00 AM","2025 Apr 15 02:12:00 PM",,,,,"POINT (-97.709496 30.260126)"
"6,135","RADAR - Wavetronix","REMOVED","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," AIRPORT BLVD / KOENIG LN SVRD","LOC16-000860","173","2017 Sep 11 12:00:00 AM","2025 Oct 17 03:59:00 PM",,,,,"POINT (-97.712952 30.320946)"
"6,297","VIDEO","OK","SOUTHBOUND","BICYCLE"," ALLANDALE RD / NORTHLAND DR","LOC16-002180","444","2018 Feb 08 12:00:00 AM","2024 May 10 05:20:00 PM",,,,,"POINT (-97.749168 30.3346)"
